date,province,x,y
2020-11-10,"Coruña, A",-6.2700157,29.251127
2020-11-11,"Coruña, A",-4.456811,28.90722
2020-11-12,"Coruña, A",-4.0235653,28.931618
2020-11-13,"Coruña, A",-4.4640617,28.901878
2020-11-14,"Coruña, A",-7.867799,29.917715
2020-11-15,"Coruña, A",-8.504023,30.173777
2020-11-16,"Coruña, A",-8.437626,30.144823
2020-11-17,"Coruña, A",-5.7393665,29.060894
2020-11-18,"Coruña, A",-4.7904053,28.85376
2020-11-19,"Coruña, A",-3.9857237,28.875217
2020-11-20,"Coruña, A",-4.463314,28.913399
2020-11-21,"Coruña, A",1.286668,28.710712
2020-11-22,"Coruña, A",5.7542763,28.562311
2020-11-23,"Coruña, A",12.680091,27.940937
2020-11-24,"Coruña, A",16.182722,26.324987
2020-11-25,"Coruña, A",19.557821,24.610796
2020-11-26,"Coruña, A",23.982819,19.921068
2020-11-27,"Coruña, A",25.65713,14.553595
2020-11-28,"Coruña, A",25.27076,13.115021
2020-11-29,"Coruña, A",25.55823,10.263472
2020-11-30,"Coruña, A",25.481197,8.695845
2020-03-01,Cuenca,-1.3934568,78.81376
2020-03-02,Cuenca,-12.86124,75.23183
2020-03-03,Cuenca,-17.479559,73.680336
2020-03-04,Cuenca,-23.393099,70.260956
2020-03-05,Cuenca,-31.68947,65.78518
2020-03-06,Cuenca,-37.62672,61.80076
2020-03-07,Cuenca,-44.316853,54.70227
2020-03-08,Cuenca,-87.06635,-5.15395
2020-03-09,Cuenca,-87.44569,-17.904617
2020-03-10,Cuenca,-76.74162,-32.827892
2020-03-11,Cuenca,-64.157555,-26.944447
2020-03-12,Cuenca,-61.32855,-6.101341
2020-03-13,Cuenca,-22.828957,-24.416813
2020-03-14,Cuenca,-18.671665,-28.406824
2020-03-15,Cuenca,-16.582806,-44.673897
2020-03-16,Cuenca,-18.066433,-52.105965
2020-03-17,Cuenca,-18.088793,-51.49494
2020-03-18,Cuenca,-17.365517,-45.88813
2020-03-19,Cuenca,-22.950367,-25.827805
2020-03-20,Cuenca,-59.303806,-3.019494
2020-03-21,Cuenca,-65.66358,-12.299049
2020-03-22,Cuenca,-66.59535,-21.356138
2020-03-23,Cuenca,-66.376625,-23.624325
2020-03-24,Cuenca,-66.65852,-29.362238
2020-03-25,Cuenca,-69.481995,-34.97342
2020-03-26,Cuenca,-67.7675,-32.31944
2020-03-27,Cuenca,-77.34408,-36.615944
2020-03-28,Cuenca,-83.265564,-32.87716
2020-03-29,Cuenca,-85.80834,-29.823473
2020-03-30,Cuenca,-88.01263,-27.055195
2020-03-31,Cuenca,-91.88509,-15.601576
2020-04-01,Cuenca,-92.25532,-11.210797
2020-04-02,Cuenca,-91.74628,-0.86116695
2020-04-03,Cuenca,-91.36018,1.8558332
2020-04-04,Cuenca,-51.144283,61.446682
2020-04-05,Cuenca,-47.26457,65.04096
2020-04-06,Cuenca,-44.013577,68.1935
2020-04-07,Cuenca,-42.651188,69.51165
2020-04-08,Cuenca,-41.091328,70.88314
2020-04-09,Cuenca,-37.09293,74.162735
2020-04-10,Cuenca,-32.02873,77.97828
2020-04-11,Cuenca,-15.354858,88.635445
2020-04-12,Cuenca,-14.267155,89.04972
2020-04-13,Cuenca,-11.981893,90.11421
2020-04-14,Cuenca,-12.093014,89.98264
2020-04-15,Cuenca,-10.575009,90.544
2020-04-16,Cuenca,-10.730228,90.306625
2020-04-17,Cuenca,-12.10001,89.513725
2020-04-18,Cuenca,-10.529393,90.19796
2020-04-19,Cuenca,-9.750801,90.507034
2020-04-20,Cuenca,-9.946073,90.37665
2020-04-21,Cuenca,-8.051337,90.87595
2020-04-22,Cuenca,-6.564641,91.15088
2020-04-23,Cuenca,-5.6862154,91.26111
2020-04-24,Cuenca,-4.521646,91.43482
2020-04-25,Cuenca,-2.2599308,91.495346
2020-04-26,Cuenca,-0.8181464,91.56227
2020-04-27,Cuenca,-0.4429,91.57295
2020-04-28,Cuenca,-0.55091375,91.56748
2020-04-29,Cuenca,0.8672103,91.48117
2020-04-30,Cuenca,1.2212672,91.44721
2020-05-01,Cuenca,3.016257,91.39377
2020-05-02,Cuenca,4.1377473,91.25705
2020-05-03,Cuenca,4.8782663,91.12871
2020-05-04,Cuenca,5.1803246,91.03587
2020-05-05,Cuenca,8.027693,91.0979
2020-05-06,Cuenca,8.083749,91.01518
2020-05-07,Cuenca,8.449465,90.94056
2020-05-08,Cuenca,8.937791,90.6609
2020-05-09,Cuenca,9.5362835,90.592255
2020-05-10,Cuenca,9.609924,90.620316
2020-05-11,Cuenca,13.99562,90.39519
2020-05-12,Cuenca,15.023388,90.47815
2020-05-13,Cuenca,15.036582,90.34396
2020-05-14,Cuenca,14.800947,90.351204
2020-05-15,Cuenca,15.073967,90.398605
2020-05-16,Cuenca,14.351999,90.39875
2020-05-17,Cuenca,14.475672,90.02378
2020-05-18,Cuenca,13.092459,89.701035
2020-05-19,Cuenca,11.825221,89.35274
2020-05-20,Cuenca,12.418589,89.28096
2020-05-21,Cuenca,11.473453,88.42801
2020-05-22,Cuenca,8.960735,85.3825
2020-05-23,Cuenca,7.895901,85.39222
2020-05-24,Cuenca,7.9489784,85.253494
2020-05-25,Cuenca,7.302522,85.326744
2020-05-26,Cuenca,2.4874277,82.09298
2020-05-27,Cuenca,1.6202056,81.868805
2020-05-28,Cuenca,0.28890106,81.6669
2020-05-29,Cuenca,0.19696139,81.58806
2020-05-30,Cuenca,0.009852151,81.468605
2020-05-31,Cuenca,0.473693,81.55705
2020-06-01,Cuenca,0.36095086,81.6202
2020-06-02,Cuenca,0.8196364,81.63074
2020-06-03,Cuenca,0.5247424,81.54356
2020-06-04,Cuenca,0.45690686,81.59866
2020-06-05,Cuenca,0.9858317,81.686966
2020-06-06,Cuenca,1.4402812,81.67603
2020-06-07,Cuenca,1.2897577,81.67137
2020-06-08,Cuenca,0.6989267,81.497345
2020-06-09,Cuenca,0.7742365,81.52931
2020-06-10,Cuenca,2.1277592,81.42219
2020-06-11,Cuenca,7.723425,84.40103
2020-06-12,Cuenca,9.530598,82.783966
2020-06-13,Cuenca,10.404934,82.540764
2020-06-14,Cuenca,10.045514,82.53996
2020-06-15,Cuenca,12.850379,82.23486
2020-06-16,Cuenca,13.005166,81.98402
2020-06-17,Cuenca,15.3777485,81.83673
2020-06-18,Cuenca,14.851553,81.24224
2020-06-19,Cuenca,13.313994,81.1033
2020-06-20,Cuenca,12.095763,80.920006
2020-06-21,Cuenca,10.891891,80.87677
2020-06-22,Cuenca,10.625621,80.88443
2020-06-23,Cuenca,9.034138,80.26769
2020-06-24,Cuenca,9.45312,80.287346
2020-06-25,Cuenca,8.926139,80.1387
2020-06-26,Cuenca,2.5676234,80.01866
2020-06-27,Cuenca,2.1861405,79.816696
2020-06-28,Cuenca,0.8375714,79.210915
2020-06-29,Cuenca,-0.34972182,79.02943
2020-06-30,Cuenca,0.3605312,79.10464
2020-07-01,Cuenca,-0.22397605,79.10896
2020-07-02,Cuenca,-0.25005797,79.11877
2020-07-03,Cuenca,-1.6156138,79.074524
2020-07-04,Cuenca,-1.312503,79.13565
2020-07-05,Cuenca,-0.7407569,78.67736
2020-07-06,Cuenca,-0.09177457,79.30746
2020-07-07,Cuenca,-0.73375314,78.6824
2020-07-08,Cuenca,-2.3107493,79.02289
2020-07-09,Cuenca,-2.344877,79.02701
2020-07-10,Cuenca,-2.5742705,78.98153
2020-07-11,Cuenca,-3.5079782,78.76043
2020-07-12,Cuenca,-3.6878,78.71266
2020-07-13,Cuenca,-12.598656,75.86671
2020-07-14,Cuenca,-13.379423,75.371056
2020-07-15,Cuenca,-15.704812,74.36048
2020-07-16,Cuenca,-17.449984,73.8181
2020-07-17,Cuenca,-18.618227,73.48187
2020-07-18,Cuenca,-19.695517,73.151375
2020-07-19,Cuenca,-20.880661,72.6205
2020-07-20,Cuenca,-23.903757,70.44954
2020-07-21,Cuenca,-24.44889,70.17045
2020-07-22,Cuenca,-30.873047,66.69962
2020-07-23,Cuenca,-31.329945,66.13614
2020-07-24,Cuenca,-35.46247,63.336052
2020-07-25,Cuenca,-37.66078,61.980007
2020-07-26,Cuenca,-39.558006,60.748745
2020-07-27,Cuenca,-43.42439,56.03505
2020-07-28,Cuenca,-87.49853,-1.8406711
2020-07-29,Cuenca,-87.15228,-5.005334
2020-07-30,Cuenca,-88.58327,-10.491006
2020-07-31,Cuenca,-88.16253,-15.231939
2020-08-01,Cuenca,-87.22611,-21.870138
2020-08-02,Cuenca,-84.02709,-25.829678
2020-08-03,Cuenca,-80.22679,-31.785334
2020-08-04,Cuenca,-71.534195,-38.31292
2020-08-05,Cuenca,-65.39446,-33.16627
2020-08-06,Cuenca,-64.10164,-26.098372
2020-08-07,Cuenca,-64.331345,-19.305176
2020-08-08,Cuenca,-64.43583,-14.748038
2020-08-09,Cuenca,-63.18054,-9.560684
2020-08-10,Cuenca,-57.485035,-3.395145
2020-08-11,Cuenca,-24.936321,-21.578468
2020-08-12,Cuenca,-20.225233,-26.988064
2020-08-13,Cuenca,-15.783114,-33.59335
2020-08-14,Cuenca,-17.108217,-49.956177
2020-08-15,Cuenca,-17.359648,-55.72449
2020-08-16,Cuenca,-16.892946,-58.752773
2020-08-17,Cuenca,-14.853445,-63.55222
2020-08-18,Cuenca,25.721048,-71.99722
2020-08-19,Cuenca,42.670593,-46.534245
2020-08-20,Cuenca,45.737427,-41.977432
2020-08-21,Cuenca,51.18106,-23.62489
2020-08-22,Cuenca,51.111862,-20.692446
2020-08-23,Cuenca,50.949253,-18.301888
2020-08-24,Cuenca,50.521503,-16.287052
2020-08-25,Cuenca,49.43298,-13.810026
2020-08-26,Cuenca,48.77822,-12.686631
2020-08-27,Cuenca,47.58969,-10.814781
2020-08-28,Cuenca,54.050323,5.856949
2020-08-29,Cuenca,53.566948,7.003443
2020-08-30,Cuenca,53.531853,7.1621923
2020-08-31,Cuenca,53.6941,6.891606
2020-09-01,Cuenca,51.760685,50.31637
2020-09-02,Cuenca,48.348198,52.10023
2020-09-03,Cuenca,46.727673,52.923992
2020-09-04,Cuenca,45.33765,53.421047
2020-09-05,Cuenca,42.203712,54.835377
2020-09-06,Cuenca,41.496548,55.236263
2020-09-07,Cuenca,39.681995,55.96101
2020-09-08,Cuenca,40.274567,55.768684
2020-09-09,Cuenca,39.518944,56.007797
2020-09-10,Cuenca,36.940804,56.812958
2020-09-11,Cuenca,35.239986,57.61965
2020-09-12,Cuenca,34.65113,57.907646
2020-09-13,Cuenca,26.561205,60.11123
2020-09-14,Cuenca,25.511158,60.40444
2020-09-15,Cuenca,23.710207,60.85112
2020-09-16,Cuenca,23.406673,60.946823
2020-09-17,Cuenca,24.060698,60.744976
2020-09-18,Cuenca,24.63915,60.620583
2020-09-19,Cuenca,34.39641,58.03911
2020-09-20,Cuenca,35.885117,57.314068
2020-09-21,Cuenca,37.573067,56.570385
2020-09-22,Cuenca,39.736603,55.943367
2020-09-23,Cuenca,41.703556,55.11547
2020-09-24,Cuenca,43.959057,53.957245
2020-09-25,Cuenca,48.45479,52.039837
2020-09-26,Cuenca,50.555824,50.94617
2020-09-27,Cuenca,52.38629,49.98706
2020-09-28,Cuenca,53.630035,7.024878
2020-09-29,Cuenca,49.013542,-13.252821
2020-09-30,Cuenca,51.019547,-19.009607
2020-10-01,Cuenca,51.34552,-23.62503
2020-10-02,Cuenca,45.228756,-43.119114
2020-10-03,Cuenca,27.747025,-69.10763
2020-10-04,Cuenca,24.583698,-73.71666
2020-10-05,Cuenca,23.704803,-74.81125
2020-10-06,Cuenca,23.964304,-74.50348
2020-10-07,Cuenca,22.005089,-76.2087
2020-10-08,Cuenca,21.248373,-76.58877
2020-10-09,Cuenca,26.973425,-70.25292
2020-10-10,Cuenca,44.096943,-44.42792
2020-10-11,Cuenca,47.736195,-39.029766
2020-10-12,Cuenca,44.719265,-43.7228
2020-10-13,Cuenca,45.742416,-42.180443
2020-10-14,Cuenca,47.990658,-38.906055
2020-10-15,Cuenca,51.795048,-24.404787
2020-10-16,Cuenca,46.65633,-40.971313
2020-10-17,Cuenca,42.870205,-46.465347
2020-10-18,Cuenca,42.549313,-47.23554
2020-10-19,Cuenca,51.73632,-24.30188
2020-10-20,Cuenca,51.119923,-19.846386
2020-10-21,Cuenca,50.036537,-15.278355
2020-10-22,Cuenca,48.74362,-12.796949
2020-10-23,Cuenca,53.756477,6.895797
2020-10-24,Cuenca,52.881557,49.721664
2020-10-25,Cuenca,49.71169,51.392693
2020-10-26,Cuenca,46.703186,52.942833
2020-10-27,Cuenca,46.020657,53.193207
2020-10-28,Cuenca,43.849476,54.023785
2020-10-29,Cuenca,41.098324,55.438232
2020-10-30,Cuenca,45.631237,53.32644
2020-10-31,Cuenca,50.900345,50.80111
2020-11-01,Cuenca,53.732437,6.9482965
2020-11-02,Cuenca,47.585304,-10.908606
2020-11-03,Cuenca,48.450764,-12.252627
2020-11-04,Cuenca,49.35646,-13.894066
2020-11-05,Cuenca,51.043125,-19.284487
2020-11-06,Cuenca,51.11161,-20.01912
2020-11-07,Cuenca,51.885864,-24.516314
2020-11-08,Cuenca,47.988888,-39.13479
2020-11-09,Cuenca,47.557358,-39.754856
2020-11-10,Cuenca,45.706314,-42.616142
2020-11-11,Cuenca,42.91941,-46.54475
2020-11-12,Cuenca,28.102837,-68.79559
2020-11-13,Cuenca,24.411652,-74.1218
2020-11-14,Cuenca,22.195766,-76.41842
2020-11-15,Cuenca,-15.5127535,-63.237328
2020-11-16,Cuenca,-15.693392,-62.65863
2020-11-17,Cuenca,-17.34125,-58.27769
2020-11-18,Cuenca,-17.495869,-49.877792
2020-11-19,Cuenca,-16.671782,-45.033203
2020-11-20,Cuenca,-16.088686,-34.54358
2020-11-21,Cuenca,-17.990295,-30.281656
2020-11-22,Cuenca,-19.56126,-27.895035
2020-11-23,Cuenca,-23.176626,-24.233032
2020-11-24,Cuenca,-25.29454,-21.529896
2020-11-25,Cuenca,-52.129906,-3.5423138
2020-11-26,Cuenca,-57.84604,-3.4013376
2020-11-27,Cuenca,-62.93641,-7.643653
2020-11-28,Cuenca,-63.656067,-10.578067
2020-11-29,Cuenca,-63.595325,-9.920723
2020-11-30,Cuenca,-63.639248,-9.969833
2020-03-01,Cáceres,-25.154333,-80.84415
2020-03-02,Cáceres,-18.42145,-80.33232
2020-03-03,Cáceres,-13.443011,-79.77891
2020-03-04,Cáceres,-7.9515133,-79.00101
2020-03-05,Cáceres,-0.9979028,-78.67316
2020-03-06,Cáceres,2.6631427,-77.21871
2020-03-07,Cáceres,7.1155996,-74.723526
2020-03-08,Cáceres,11.058343,-70.88391
2020-03-09,Cáceres,10.709743,-63.990707
2020-03-10,Cáceres,2.863609,-59.047787
2020-03-11,Cáceres,-28.056139,-62.933357
2020-03-12,Cáceres,-41.885326,-58.295967
2020-03-13,Cáceres,-51.67473,-50.242443
2020-03-14,Cáceres,-53.398457,-45.4375
2020-03-15,Cáceres,-53.842236,-45.225204
2020-03-16,Cáceres,-54.44009,-38.268642
2020-03-17,Cáceres,-59.03688,-37.17259
2020-03-18,Cáceres,-59.767685,-37.394127
2020-03-19,Cáceres,-60.286777,-42.104286
2020-03-20,Cáceres,-80.02038,-24.781132
2020-03-21,Cáceres,-82.780304,-21.14528
2020-03-22,Cáceres,-82.50552,-21.685194
2020-03-23,Cáceres,-82.30163,-22.100615
2020-03-24,Cáceres,-83.03101,-21.249374
2020-03-25,Cáceres,-83.74275,-20.247698
2020-03-26,Cáceres,-84.23714,-17.305086
2020-03-27,Cáceres,-85.087715,-13.311678
2020-03-28,Cáceres,-84.49033,-9.373148
2020-03-29,Cáceres,-85.435234,-5.855444
2020-03-30,Cáceres,-43.338837,52.84588
2020-03-31,Cáceres,-41.482254,55.910404
2020-04-01,Cáceres,-38.77734,57.51402
2020-04-02,Cáceres,-36.106255,60.12898
2020-04-03,Cáceres,-33.171356,60.92475
2020-04-04,Cáceres,-29.304892,65.110855
2020-04-05,Cáceres,-25.99825,66.77905
2020-04-06,Cáceres,-25.396774,67.09166
2020-04-07,Cáceres,-24.4823,67.85663
2020-04-08,Cáceres,-21.92103,68.40832
2020-04-09,Cáceres,-16.933016,71.894
2020-04-10,Cáceres,-14.395709,72.90884
2020-04-11,Cáceres,-11.383444,72.90437
2020-04-12,Cáceres,-10.31263,72.82698
2020-04-13,Cáceres,-10.236235,72.73052
2020-04-14,Cáceres,-10.217655,72.63199
2020-04-15,Cáceres,-9.596024,72.58823
2020-04-16,Cáceres,-10.331085,72.19791
2020-04-17,Cáceres,-9.993873,71.69677
2020-04-18,Cáceres,-8.04659,71.59754
2020-04-19,Cáceres,-7.2495804,71.61579
2020-04-20,Cáceres,-7.001972,71.58603
2020-04-21,Cáceres,-5.9877014,71.410416
2020-04-22,Cáceres,-5.538171,71.30174
2020-04-23,Cáceres,0.78087807,70.3985
2020-04-24,Cáceres,0.89068615,70.32085
2020-04-25,Cáceres,0.9404301,70.28563
2020-04-26,Cáceres,1.27078,70.145546
2020-04-27,Cáceres,2.7117233,69.498116
2020-04-28,Cáceres,3.1450012,69.272484
2020-04-29,Cáceres,3.8420186,69.0555
2020-04-30,Cáceres,4.0694575,68.968346
2020-05-01,Cáceres,4.2570086,69.03478
2020-05-02,Cáceres,4.177733,68.97061
2020-05-03,Cáceres,4.229277,68.90775
2020-05-04,Cáceres,4.0418916,68.86518
2020-05-05,Cáceres,4.2500777,68.75581
2020-05-06,Cáceres,4.3469987,68.67807
2020-05-07,Cáceres,4.471868,68.567444
2020-05-08,Cáceres,-53.451763,-74.14133
2020-05-09,Cáceres,-53.38849,-75.174446
2020-05-10,Cáceres,-53.374554,-75.297035
2020-05-11,Cáceres,-53.28746,-75.301956
2020-05-12,Cáceres,-53.209805,-75.3111
2020-05-13,Cáceres,-53.048515,-75.14227
2020-05-14,Cáceres,-52.914013,-75.009544
2020-05-15,Cáceres,-52.71323,-74.866974
2020-05-16,Cáceres,-52.139362,-74.84342
2020-05-17,Cáceres,-51.23387,-74.34098
2020-05-18,Cáceres,-51.234554,-73.309135
2020-05-19,Cáceres,-50.82285,-73.516
2020-05-20,Cáceres,-50.036232,-74.342026
2020-05-21,Cáceres,-49.552635,-74.56937
2020-05-22,Cáceres,-48.332294,-74.63187
2020-05-23,Cáceres,-47.040142,-74.54146
2020-05-24,Cáceres,-46.666687,-74.39241
2020-05-25,Cáceres,-46.356113,-74.471756
2020-05-26,Cáceres,-45.778854,-73.62165
2020-05-27,Cáceres,-45.463604,-73.305534
2020-05-28,Cáceres,-45.083263,-72.440544
2020-05-29,Cáceres,-45.226254,-73.03153
2020-05-30,Cáceres,-45.03235,-72.261536
2020-05-31,Cáceres,-45.13004,-72.85
2020-06-01,Cáceres,-45.155437,-72.966385
2020-06-02,Cáceres,-45.07683,-73.64735
2020-06-03,Cáceres,-45.082962,-73.44651
2020-06-04,Cáceres,-45.24773,-74.9144
2020-06-05,Cáceres,-44.667545,-74.53108
2020-06-06,Cáceres,-44.33887,-75.13522
2020-06-07,Cáceres,-44.152855,-75.090256
2020-06-08,Cáceres,-44.32949,-74.38821
2020-06-09,Cáceres,-44.26639,-74.35692
2020-06-10,Cáceres,-43.795544,-75.1224
2020-06-11,Cáceres,-43.524628,-75.524925
2020-06-12,Cáceres,-42.91276,-77.38254
2020-06-13,Cáceres,-42.86945,-77.927475
2020-06-14,Cáceres,-42.811535,-78.14151
2020-06-15,Cáceres,-42.6774,-78.75671
2020-06-16,Cáceres,-42.6822,-78.224
2020-06-17,Cáceres,-42.578762,-78.36545
2020-06-18,Cáceres,-42.39547,-78.536156
2020-06-19,Cáceres,-42.08674,-78.76183
2020-06-20,Cáceres,-42.289772,-77.600204
2020-06-21,Cáceres,-42.518833,-76.38142
2020-06-22,Cáceres,-41.91867,-74.44665
2020-06-23,Cáceres,-41.91117,-74.44751
2020-06-24,Cáceres,-42.28352,-74.619484
2020-06-25,Cáceres,-42.146164,-74.53319
2020-06-26,Cáceres,-22.725605,-76.269516
2020-06-27,Cáceres,-22.804699,-76.332596
2020-06-28,Cáceres,-22.70057,-76.31398
2020-06-29,Cáceres,-21.181124,-76.20125
2020-06-30,Cáceres,-19.762829,-76.19016
2020-07-01,Cáceres,-18.270826,-75.36791
2020-07-02,Cáceres,-11.932182,-75.2903
2020-07-03,Cáceres,-11.718241,-75.15989
2020-07-04,Cáceres,-11.662821,-75.16579
2020-07-05,Cáceres,-11.028448,-75.000465
2020-07-06,Cáceres,-12.415883,-75.080765
2020-07-07,Cáceres,-10.655488,-74.818954
2020-07-08,Cáceres,-10.544868,-74.75704
2020-07-09,Cáceres,-6.5380588,-75.33154
2020-07-10,Cáceres,2.662712,-74.5866
2020-07-11,Cáceres,5.003596,-74.32356
2020-07-12,Cáceres,6.122042,-73.99218
2020-07-13,Cáceres,7.6000957,-72.44763
2020-07-14,Cáceres,6.906945,-73.83307
2020-07-15,Cáceres,7.5333037,-73.35167
2020-07-16,Cáceres,6.420873,-74.06987
2020-07-17,Cáceres,0.2691964,-75.879776
2020-07-18,Cáceres,-0.36091277,-75.79762
2020-07-19,Cáceres,-1.448903,-75.73345
2020-07-20,Cáceres,-0.055514924,-75.69994
2020-07-21,Cáceres,1.7954626,-74.60282
2020-07-22,Cáceres,4.020374,-74.32458
2020-07-23,Cáceres,4.537565,-74.272224
2020-07-24,Cáceres,5.9292874,-73.913315
2020-07-25,Cáceres,6.408397,-73.73365
2020-07-26,Cáceres,7.5850997,-72.44718
2020-07-27,Cáceres,9.528011,-71.0187
2020-07-28,Cáceres,10.758729,-69.04536
2020-07-29,Cáceres,10.952231,-66.70447
2020-07-30,Cáceres,8.570067,-63.70522
2020-07-31,Cáceres,3.7868998,-61.22649
2020-08-01,Cáceres,-1.1618439,-59.911797
2020-08-02,Cáceres,-5.0418854,-59.260292
2020-08-03,Cáceres,-31.401014,-62.96673
2020-08-04,Cáceres,-36.284138,-61.63955
2020-08-05,Cáceres,-43.555138,-58.04744
2020-08-06,Cáceres,-52.026905,-50.98037
2020-08-07,Cáceres,-53.633766,-44.82477
2020-08-08,Cáceres,-53.531292,-43.3088
2020-08-09,Cáceres,-53.37511,-39.27611
2020-08-10,Cáceres,-53.589375,-35.580757
2020-08-11,Cáceres,-53.525017,-26.814213
2020-08-12,Cáceres,-48.386765,-15.132519
2020-08-13,Cáceres,-41.482216,-6.1406293
2020-08-14,Cáceres,-38.215153,-1.0267121
2020-08-15,Cáceres,-34.014053,2.8312278
2020-08-16,Cáceres,-30.178114,2.577437
2020-08-17,Cáceres,-27.703533,1.8916675
2020-08-18,Cáceres,-13.421035,-21.316174
2020-08-19,Cáceres,-7.788731,-26.716818
2020-08-20,Cáceres,-0.13692614,-33.11214
2020-08-21,Cáceres,5.865274,-34.795315
2020-08-22,Cáceres,6.719211,-34.92499
2020-08-23,Cáceres,7.752026,-35.184116
2020-08-24,Cáceres,14.2729435,-36.984844
2020-08-25,Cáceres,20.128477,-37.719944
2020-08-26,Cáceres,19.859047,-37.705914
2020-08-27,Cáceres,20.065012,-37.74297
2020-08-28,Cáceres,28.159924,-38.43188
2020-08-29,Cáceres,33.975067,-38.348503
2020-08-30,Cáceres,38.427826,-36.23981
2020-08-31,Cáceres,35.909847,-37.981197
2020-09-01,Cáceres,36.10617,-37.873928
2020-09-02,Cáceres,38.790615,-35.87073
2020-09-03,Cáceres,44.450565,-30.474321
2020-09-04,Cáceres,44.05661,-31.109535
2020-09-05,Cáceres,44.72717,-29.723013
2020-09-06,Cáceres,45.638138,-26.22391
2020-09-07,Cáceres,56.229755,-10.166396
2020-09-08,Cáceres,54.425385,-7.2727656
2020-09-09,Cáceres,52.752872,-5.341195
2020-09-10,Cáceres,52.03243,-2.5715375
2020-09-11,Cáceres,51.60949,0.7601187
2020-09-12,Cáceres,47.61835,39.01979
2020-09-13,Cáceres,45.022446,41.790443
2020-09-14,Cáceres,42.53621,45.429386
2020-09-15,Cáceres,42.17789,45.64981
2020-09-16,Cáceres,40.002712,47.23837
2020-09-17,Cáceres,41.855923,46.00297
2020-09-18,Cáceres,41.09776,46.605457
2020-09-19,Cáceres,43.938183,43.282047
2020-09-20,Cáceres,46.85145,39.523735
2020-09-21,Cáceres,48.268215,38.138805
2020-09-22,Cáceres,48.405964,38.016354
2020-09-23,Cáceres,51.67392,0.27969685
2020-09-24,Cáceres,51.78987,-0.09493037
2020-09-25,Cáceres,54.463646,-7.1141067
2020-09-26,Cáceres,55.96103,-9.767237
2020-09-27,Cáceres,45.67085,-25.863354
2020-09-28,Cáceres,44.40305,-30.518467
2020-09-29,Cáceres,37.450787,-36.739433
2020-09-30,Cáceres,35.53219,-38.104404
2020-10-01,Cáceres,28.41725,-38.511143
2020-10-02,Cáceres,25.278233,-38.068317
2020-10-03,Cáceres,20.078861,-37.716232
2020-10-04,Cáceres,22.274347,-37.84636
2020-10-05,Cáceres,25.582123,-38.107704
2020-10-06,Cáceres,32.170235,-38.344246
2020-10-07,Cáceres,34.299232,-38.13825
2020-10-08,Cáceres,35.75848,-37.77754
2020-10-09,Cáceres,43.819668,-31.230396
2020-10-10,Cáceres,56.17457,-9.758796
2020-10-11,Cáceres,53.631527,-5.9747157
2020-10-12,Cáceres,54.27935,-6.7618876
2020-10-13,Cáceres,54.104374,-6.5937357
2020-10-14,Cáceres,53.353634,-5.8539286
2020-10-15,Cáceres,51.395176,1.010406
2020-10-16,Cáceres,51.470345,0.8988234
2020-10-17,Cáceres,48.38977,38.097824
2020-10-18,Cáceres,48.464035,38.04358
2020-10-19,Cáceres,44.87298,41.879974
2020-10-20,Cáceres,42.62276,45.273556
2020-10-21,Cáceres,37.6757,48.802235
2020-10-22,Cáceres,38.55965,48.336067
2020-10-23,Cáceres,39.433598,47.853264
2020-10-24,Cáceres,42.258625,45.824146
2020-10-25,Cáceres,42.62307,45.46838
2020-10-26,Cáceres,38.46258,48.49478
2020-10-27,Cáceres,36.73896,49.61486
2020-10-28,Cáceres,35.19497,50.525253
2020-10-29,Cáceres,29.123827,55.31757
2020-10-30,Cáceres,28.755726,55.504654
2020-10-31,Cáceres,35.154705,50.494873
2020-11-01,Cáceres,37.801735,48.758083
2020-11-02,Cáceres,43.927067,43.73639
2020-11-03,Cáceres,45.7112,41.12237
2020-11-04,Cáceres,48.35325,38.21726
2020-11-05,Cáceres,52.68789,-5.7237663
2020-11-06,Cáceres,45.971928,-25.551538
2020-11-07,Cáceres,43.775497,-32.22096
2020-11-08,Cáceres,35.891487,-38.264545
2020-11-09,Cáceres,34.195858,-38.4329
2020-11-10,Cáceres,26.377956,-38.265263
2020-11-11,Cáceres,21.49095,-37.870754
2020-11-12,Cáceres,17.343563,-37.56856
2020-11-13,Cáceres,13.544254,-37.565323
2020-11-14,Cáceres,10.684021,-36.061405
2020-11-15,Cáceres,2.241545,-34.017643
2020-11-16,Cáceres,-6.608098,-29.083832
2020-11-17,Cáceres,-13.533108,-21.332287
2020-11-18,Cáceres,-35.22377,2.264599
2020-11-19,Cáceres,-43.523643,-7.204995
2020-11-20,Cáceres,-48.106567,-13.6446705
2020-11-21,Cáceres,-53.49019,-23.95165
2020-11-22,Cáceres,-53.32267,-24.665781
2020-11-23,Cáceres,-53.65269,-30.436878
2020-11-24,Cáceres,-53.918888,-32.48126
2020-11-25,Cáceres,-53.91883,-35.202347
2020-11-26,Cáceres,-53.807976,-39.80424
2020-11-27,Cáceres,-53.988087,-43.571
2020-11-28,Cáceres,-53.82469,-46.1002
2020-11-29,Cáceres,-53.503983,-49.052715
2020-11-30,Cáceres,-52.626514,-51.271385
2020-03-01,Cádiz,82.45528,28.845505
2020-03-02,Cádiz,81.58454,27.952291
2020-03-03,Cádiz,80.229355,27.776123
2020-03-04,Cádiz,79.58246,27.756317
2020-03-05,Cádiz,77.46093,27.687103
